day,views,estimatedRevenue,estimatedAdRevenue,estimatedRedPartnerRevenue,grossRevenue,adImpressions,cpm,playbackBasedCpm,monetizedPlaybacks
2022-01-31,88,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-01,103,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-02,111,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-03,96,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-04,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-05,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-06,83,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-07,134,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-08,96,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-09,117,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-10,88,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-11,63,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-12,76,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-13,114,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-14,118,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-15,106,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-16,118,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-17,143,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-18,98,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-19,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-20,110,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-21,118,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-22,109,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-23,143,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-24,111,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-25,110,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-26,72,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-27,91,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-02-28,104,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-01,154,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-02,148,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-03,109,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-04,102,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-05,106,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-06,105,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-07,131,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-08,165,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-09,170,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-10,168,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-11,119,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-12,103,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-13,139,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-14,160,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-15,159,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-16,207,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-17,110,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-18,100,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-19,116,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-20,129,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-21,153,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-22,145,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-23,157,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-24,165,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-25,130,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-26,141,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-27,151,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-28,144,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-29,182,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-30,190,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-03-31,154,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-01,128,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-02,130,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-03,144,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-04,180,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-05,239,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-06,265,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-07,281,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-08,195,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-09,167,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-10,234,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-11,249,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-12,230,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-13,217,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-14,192,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-15,162,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-16,115,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-17,146,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-18,150,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-19,158,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-20,154,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-21,163,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-22,106,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-23,117,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-24,112,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-25,174,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-26,194,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-27,168,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-28,161,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-29,168,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-04-30,157,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-01,97,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-02,102,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-03,204,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-04,206,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-05,240,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-06,117,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-07,221,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-08,235,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-09,318,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-10,263,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-11,287,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-12,211,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-13,156,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-14,125,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-15,214,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-16,266,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-17,205,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-18,206,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-19,144,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-20,170,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-21,152,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-22,162,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-23,234,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-24,178,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-25,204,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-26,199,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-27,134,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-28,153,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-29,179,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2022-05-30,320,0.502,0.502,0.0,0.913,220,4.15,6.007,152
2022-05-31,235,0.374,0.374,0.0,0.679,187,3.631,5.389,126
2022-06-01,237,0.175,0.174,0.002,0.316,145,2.179,3.192,99
2022-06-02,189,0.296,0.296,0.0,0.538,139,3.871,5.978,90
2022-06-03,167,0.134,0.133,0.0,0.243,109,2.229,3.197,76
2022-06-04,138,0.107,0.106,0.0,0.193,82,2.354,3.328,58
2022-06-05,145,0.215,0.214,0.001,0.39,110,3.545,4.875,80
2022-06-06,192,0.864,0.864,0.0,1.571,192,8.182,12.877,122
2022-06-07,199,0.248,0.248,0.001,0.45,190,2.368,3.982,113
2022-06-08,174,0.182,0.182,0.0,0.331,126,2.627,4.086,81
2022-06-09,214,0.161,0.16,0.001,0.291,158,1.842,2.645,110
2022-06-10,148,0.133,0.133,0.0,0.241,97,2.485,3.708,65
2022-06-11,157,0.206,0.206,0.0,0.374,129,2.899,4.452,84
2022-06-12,162,0.106,0.106,0.0,0.193,112,1.723,2.325,83
2022-06-13,194,0.376,0.376,0.0,0.684,131,5.221,8.658,79
2022-06-14,248,0.344,0.34,0.004,0.619,214,2.893,4.182,148
2022-06-15,233,0.212,0.211,0.0,0.384,147,2.612,3.959,97
2022-06-16,200,0.174,0.161,0.013,0.292,137,2.131,3.696,79
2022-06-17,167,0.095,0.093,0.001,0.17,119,1.429,1.977,86
2022-06-18,139,0.101,0.101,0.0,0.184,107,1.72,2.521,73
2022-06-19,177,0.224,0.224,0.0,0.407,137,2.971,4.522,90
2022-06-20,158,1.24,1.24,0.0,2.255,141,15.993,26.529,85
2022-06-21,188,0.28,0.28,0.0,0.509,171,2.977,5.09,100
2022-06-22,227,0.345,0.345,0.0,0.626,223,2.807,4.891,128
2022-06-23,237,0.328,0.328,0.0,0.596,224,2.661,4.448,134
2022-06-24,202,0.203,0.203,0.0,0.369,144,2.563,3.765,98
2022-06-25,211,0.181,0.18,0.001,0.328,119,2.756,3.952,83
2022-06-26,213,0.171,0.171,0.0,0.311,186,1.672,2.356,132
2022-06-27,234,0.206,0.205,0.001,0.373,217,1.719,2.52,148
2022-06-28,194,0.551,0.551,0.0,1.002,153,6.549,10.224,98
2022-06-29,206,0.231,0.228,0.004,0.414,165,2.509,4.759,87
2022-06-30,207,0.809,0.809,0.0,1.47,185,7.946,11.308,130
2022-07-01,142,0.067,0.067,0.0,0.122,101,1.208,1.605,76
2022-07-02,191,0.146,0.146,0.001,0.262,109,2.404,3.157,83
2022-07-03,171,0.174,0.174,0.0,0.316,105,3.01,4.213,75
2022-07-04,275,0.241,0.241,0.0,0.438,194,2.258,3.449,127
2022-07-05,167,0.232,0.232,0.0,0.423,97,4.361,6.714,63
2022-07-06,196,0.14,0.14,0.0,0.254,97,2.619,3.629,70
2022-07-07,219,0.256,0.256,0.0,0.466,132,3.53,5.419,86
2022-07-08,128,0.409,0.409,0.0,0.744,91,8.176,11.104,67
2022-07-09,81,0.058,0.058,0.0,0.105,59,1.78,2.838,37
2022-07-10,106,0.144,0.143,0.001,0.26,72,3.611,5.778,45
2022-07-11,119,0.059,0.051,0.009,0.092,79,1.165,1.917,48
2022-07-12,163,0.121,0.121,0.0,0.22,130,1.692,2.529,87
2022-07-13,163,0.135,0.135,0.0,0.245,136,1.801,3.267,75
2022-07-14,176,0.177,0.177,0.0,0.321,112,2.866,4.721,68
2022-07-15,176,0.169,0.169,0.0,0.308,85,3.624,5.704,54
2022-07-16,168,0.171,0.171,0.0,0.311,118,2.636,4.039,77
2022-07-17,233,0.349,0.349,0.0,0.635,211,3.009,4.123,154
2022-07-18,203,0.28,0.274,0.006,0.498,179,2.782,5.242,95
2022-07-19,208,0.352,0.351,0.001,0.638,186,3.43,5.963,107
2022-07-20,228,0.245,0.245,0.001,0.445,164,2.713,4.159,107
2022-07-21,169,0.298,0.298,0.0,0.543,162,3.352,6.033,90
2022-07-22,154,0.108,0.107,0.0,0.195,126,1.548,2.708,72
2022-07-23,148,0.613,0.613,0.0,1.115,109,10.229,21.038,53
2022-07-24,189,0.118,0.118,0.0,0.214,143,1.497,2.488,86
2022-07-25,249,0.376,0.376,0.0,0.683,211,3.237,6.266,109
2022-07-26,217,0.293,0.293,0.0,0.532,202,2.634,5.267,101
2022-07-27,218,0.358,0.358,0.0,0.651,201,3.239,6.853,95
2022-07-28,183,0.377,0.377,0.001,0.685,212,3.231,6.782,101
2022-07-29,151,0.191,0.191,0.0,0.348,139,2.504,5.354,65
2022-07-30,137,0.167,0.167,0.0,0.303,107,2.832,4.095,74
2022-07-31,156,0.254,0.254,0.0,0.461,162,2.846,5.299,87
2022-08-01,175,0.29,0.29,0.0,0.528,217,2.433,5.333,99
2022-08-02,204,0.319,0.319,0.0,0.581,175,3.32,5.99,97
2022-08-03,187,0.168,0.154,0.014,0.281,154,1.825,3.193,88
2022-08-04,163,0.172,0.171,0.001,0.311,137,2.27,5.016,62
2022-08-05,164,0.142,0.141,0.001,0.257,118,2.178,4.016,64
2022-08-06,166,0.138,0.135,0.002,0.246,121,2.033,3.905,63
2022-08-07,179,0.263,0.263,0.0,0.478,171,2.795,5.032,95
2022-08-08,171,0.48,0.478,0.002,0.869,130,6.685,14.246,61
2022-08-09,201,0.298,0.298,0.0,0.543,191,2.843,6.17,88
2022-08-10,183,0.146,0.146,0.0,0.265,140,1.893,3.155,84
2022-08-11,184,0.31,0.31,0.0,0.563,187,3.011,5.804,97
2022-08-12,110,0.194,0.194,0.0,0.353,90,3.922,7.204,49
2022-08-13,130,0.094,0.087,0.007,0.158,92,1.717,2.772,57
2022-08-14,137,0.391,0.39,0.0,0.71,95,7.474,13.148,54
2022-08-15,185,0.248,0.248,0.0,0.451,127,3.551,5.709,79
2022-08-16,175,0.419,0.419,0.0,0.762,142,5.366,10.438,73
2022-08-17,153,0.329,0.329,0.001,0.597,150,3.98,7.193,83
2022-08-18,188,0.362,0.362,0.0,0.659,162,4.068,7.575,87
2022-08-19,179,0.154,0.154,0.0,0.281,147,1.912,3.306,85
2022-08-20,155,0.303,0.303,0.0,0.552,114,4.842,8.239,67
2022-08-21,153,0.293,0.286,0.007,0.519,139,3.734,6.179,84
2022-08-22,157,0.188,0.187,0.002,0.339,160,2.119,3.988,85
2022-08-23,230,0.833,0.833,0.0,1.514,230,6.583,9.643,157
2022-08-24,210,0.223,0.223,0.0,0.405,217,1.866,3.616,112
2022-08-25,196,0.374,0.374,0.0,0.679,231,2.939,4.885,139
2022-08-26,205,0.929,0.929,0.0,1.689,161,10.491,21.113,80
2022-08-27,227,0.26,0.26,0.0,0.472,267,1.768,2.384,198
2022-08-28,239,0.362,0.361,0.001,0.655,223,2.937,4.58,143
2022-08-29,281,0.766,0.756,0.01,1.374,360,3.817,6.702,205
2022-08-30,199,0.434,0.431,0.004,0.783,192,4.078,6.418,122
2022-08-31,291,0.43,0.429,0.0,0.78,330,2.364,3.529,221
2022-09-01,265,0.215,0.215,0.0,0.392,265,1.479,2.39,164
2022-09-02,203,0.194,0.194,0.0,0.353,212,1.665,2.577,137
2022-09-03,193,0.395,0.394,0.0,0.717,211,3.398,5.975,120
2022-09-04,222,0.475,0.475,0.0,0.864,212,4.075,6.216,139
2022-09-05,263,0.464,0.464,0.001,0.843,277,3.043,5.369,157
2022-09-06,263,0.438,0.438,0.0,0.796,267,2.981,5.645,141
2022-09-07,293,0.863,0.857,0.006,1.558,360,4.328,8.073,193
2022-09-08,293,0.455,0.45,0.006,0.818,295,2.773,4.648,176
2022-09-09,238,0.45,0.444,0.006,0.807,288,2.802,5.344,151
2022-09-10,248,0.317,0.316,0.0,0.575,303,1.898,3.075,187
2022-09-11,225,0.334,0.334,0.0,0.607,233,2.605,4.463,136
2022-09-12,296,0.755,0.751,0.004,1.365,276,4.946,9.891,138
2022-09-13,292,0.492,0.491,0.0,0.893,243,3.675,6.245,143
2022-09-14,284,0.542,0.54,0.001,0.982,239,4.109,7.221,136
2022-09-15,224,0.458,0.458,0.001,0.832,205,4.059,7.235,115
2022-09-16,213,0.425,0.42,0.005,0.763,254,3.004,6.008,127
2022-09-17,183,0.242,0.241,0.001,0.438,163,2.687,4.66,94
2022-09-18,277,0.395,0.395,0.0,0.717,333,2.153,5.049,142
2022-09-19,294,0.302,0.293,0.009,0.533,230,2.317,3.862,138
2022-09-20,311,0.287,0.287,0.0,0.521,230,2.265,3.888,134
2022-09-21,325,0.641,0.641,0.0,1.164,384,3.031,5.083,229
2022-09-22,255,0.607,0.605,0.002,1.101,267,4.124,7.149,154
2022-09-23,211,0.303,0.302,0.0,0.55,184,2.989,5.093,108
2022-09-24,168,0.189,0.183,0.005,0.333,133,2.504,4.012,83
2022-09-25,228,0.307,0.307,0.0,0.557,246,2.264,4.681,119
2022-09-26,270,1.434,1.434,0.0,2.607,308,8.464,15.426,169
2022-09-27,254,0.578,0.577,0.001,1.048,251,4.175,7.129,147
2022-09-28,257,0.401,0.399,0.001,0.726,262,2.771,5.672,128
2022-09-29,260,0.515,0.513,0.001,0.933,287,3.251,5.554,168
2022-09-30,226,0.335,0.332,0.003,0.603,198,3.045,4.902,123
2022-10-01,166,0.207,0.207,0.0,0.376,139,2.705,4.322,87
2022-10-02,236,0.299,0.292,0.007,0.531,211,2.517,3.82,139
2022-10-03,261,0.377,0.377,0.0,0.686,233,2.944,4.797,143
2022-10-04,249,0.767,0.757,0.01,1.376,225,6.116,12.741,108
2022-10-05,258,0.54,0.533,0.007,0.969,236,4.106,6.729,144
2022-10-06,385,0.62,0.616,0.003,1.121,469,2.39,5.633,199
2022-10-07,251,0.684,0.679,0.005,1.235,260,4.75,8.289,149
2022-10-08,246,0.299,0.299,0.0,0.543,264,2.057,3.964,137
2022-10-09,189,0.293,0.293,0.0,0.532,22,24.182,35.467,15
2022-10-10,284,0.501,0.5,0.001,0.908,228,3.982,7.206,126
2022-10-11,289,0.235,0.234,0.001,0.426,280,1.521,3.227,132
2022-10-12,305,0.675,0.672,0.003,1.222,346,3.532,6.466,189
2022-10-13,328,0.561,0.561,0.001,1.019,314,3.245,5.63,181
2022-10-14,253,0.447,0.444,0.002,0.807,262,3.08,5.416,149
2022-10-15,226,0.162,0.161,0.0,0.293,170,1.724,2.79,105
2022-10-16,229,0.356,0.355,0.001,0.646,254,2.543,4.614,140
2022-10-17,325,0.531,0.531,0.001,0.964,358,2.693,4.59,210
2022-10-18,313,0.401,0.389,0.012,0.706,265,2.664,4.081,173
2022-10-19,357,1.387,1.382,0.005,2.513,369,6.81,11.219,224
2022-10-20,328,0.653,0.615,0.038,1.119,372,3.008,5.652,198
2022-10-21,204,0.63,0.628,0.002,1.141,211,5.408,8.845,129
2022-10-22,224,0.16,0.155,0.004,0.282,189,1.492,2.431,116
2022-10-23,268,0.536,0.536,0.001,0.974,254,3.835,6.45,151
2022-10-24,286,0.566,0.566,0.001,1.028,291,3.533,6.425,160
2022-10-25,378,0.687,0.686,0.0,1.248,403,3.097,5.596,223
2022-10-26,370,0.768,0.768,0.0,1.396,335,4.167,7.051,198
2022-10-27,339,0.5,0.498,0.001,0.906,371,2.442,4.377,207
2022-10-28,284,0.472,0.471,0.0,0.857,280,3.061,6.165,139
2022-10-29,242,0.311,0.311,0.0,0.565,223,2.534,3.742,151
2022-10-30,291,1.015,1.0,0.015,1.818,255,7.129,12.538,145
2022-10-31,334,0.469,0.468,0.001,0.85,294,2.891,4.802,177
2022-11-01,358,0.572,0.571,0.0,1.039,337,3.083,5.709,182
2022-11-02,341,0.475,0.473,0.001,0.86,324,2.654,4.804,179
2022-11-03,289,0.358,0.355,0.003,0.645,243,2.654,4.329,149
2022-11-04,258,0.611,0.61,0.001,1.108,193,5.741,9.311,119
2022-11-05,221,0.317,0.317,0.0,0.576,191,3.016,5.486,105
2022-11-06,305,0.306,0.3,0.006,0.545,234,2.329,4.098,133
2022-11-07,317,0.523,0.523,0.0,0.951,292,3.257,6.019,158
2022-11-08,309,0.566,0.565,0.001,1.026,300,3.42,6.035,170
2022-11-09,287,0.302,0.301,0.001,0.548,231,2.372,4.419,124
2022-11-10,275,0.606,0.605,0.001,1.101,298,3.695,6.328,174
2022-11-11,281,0.571,0.566,0.005,1.029,207,4.971,8.575,120
2022-11-12,227,0.332,0.328,0.004,0.596,195,3.056,4.806,124
2022-11-13,282,0.441,0.441,0.001,0.801,259,3.093,4.914,163
2022-11-14,333,0.443,0.441,0.002,0.802,293,2.737,5.242,153
2022-11-15,317,0.773,0.77,0.003,1.404,307,4.573,8.069,174
2022-11-16,350,0.408,0.405,0.002,0.737,294,2.507,4.44,166
2022-11-17,288,0.32,0.319,0.001,0.58,263,2.205,4.0,145
2022-11-18,249,0.232,0.229,0.003,0.417,228,1.829,3.183,131
2022-11-19,181,0.159,0.158,0.001,0.287,133,2.158,3.261,88
2022-11-20,288,0.259,0.256,0.003,0.465,218,2.133,3.47,134
2022-11-21,291,0.309,0.309,0.001,0.561,234,2.397,4.524,124
2022-11-22,276,0.203,0.199,0.004,0.362,249,1.454,2.623,138
2022-11-23,286,0.227,0.226,0.0,0.411,215,1.912,2.936,140
2022-11-24,243,0.251,0.251,0.001,0.456,186,2.452,4.035,113
2022-11-25,231,0.216,0.216,0.0,0.392,183,2.142,3.5,112
2022-11-26,265,0.198,0.198,0.0,0.359,233,1.541,2.72,132
2022-11-27,289,0.575,0.573,0.002,1.042,237,4.397,8.336,125
2022-11-28,286,0.47,0.462,0.008,0.84,219,3.836,6.512,129
2022-11-29,297,0.306,0.305,0.001,0.554,267,2.075,3.693,150
2022-11-30,314,0.33,0.326,0.004,0.592,249,2.378,4.0,148
2022-12-01,252,0.191,0.189,0.002,0.343,207,1.657,2.882,119
2022-12-02,220,0.278,0.276,0.002,0.501,185,2.708,4.319,116
2022-12-03,204,0.189,0.189,0.0,0.343,184,1.864,3.035,113
2022-12-04,230,0.181,0.175,0.006,0.318,153,2.078,3.18,100
2022-12-05,276,0.331,0.324,0.007,0.59,241,2.448,4.574,129
2022-12-06,271,0.244,0.243,0.001,0.442,213,2.075,3.623,122
2022-12-07,324,0.337,0.337,0.0,0.613,324,1.892,3.807,161
2022-12-08,294,0.324,0.318,0.006,0.579,245,2.363,3.912,148
2022-12-09,211,0.219,0.219,0.0,0.398,163,2.442,4.523,88
2022-12-10,198,0.624,0.623,0.0,1.133,130,8.715,13.174,86
2022-12-11,263,0.205,0.202,0.003,0.366,187,1.957,3.624,101
2022-12-12,336,0.202,0.199,0.003,0.362,248,1.46,2.291,158
2022-12-13,303,0.364,0.362,0.002,0.658,248,2.653,4.874,135
2022-12-14,312,0.406,0.402,0.004,0.731,260,2.812,5.802,126
2022-12-15,262,0.174,0.171,0.003,0.31,201,1.542,2.296,135
2022-12-16,248,0.174,0.174,0.0,0.317,184,1.723,2.642,120
2022-12-17,184,0.201,0.2,0.001,0.363,146,2.486,4.776,76
2022-12-18,182,0.151,0.151,0.0,0.275,155,1.774,3.125,88
2022-12-19,288,0.207,0.205,0.002,0.373,231,1.615,2.703,138
2022-12-20,262,0.325,0.311,0.014,0.565,184,3.071,4.556,124
2022-12-21,200,0.096,0.096,0.0,0.174,128,1.359,2.231,78
2022-12-22,205,0.349,0.349,0.001,0.634,172,3.686,6.817,93
2022-12-23,192,0.113,0.098,0.015,0.178,128,1.391,2.342,76
2022-12-24,172,0.06,0.057,0.002,0.104,91,1.143,1.529,68
2022-12-25,147,0.053,0.053,0.0,0.097,103,0.942,1.293,75
2022-12-26,171,0.047,0.047,0.0,0.085,120,0.708,1.197,71
2022-12-27,211,0.142,0.141,0.0,0.257,140,1.836,2.988,86
2022-12-28,222,0.171,0.17,0.001,0.309,181,1.707,3.635,85
2022-12-29,185,0.104,0.103,0.001,0.187,157,1.191,2.078,90
2022-12-30,143,0.108,0.108,0.0,0.196,110,1.782,3.111,63
2022-12-31,123,0.255,0.254,0.002,0.461,89,5.18,10.477,44
2023-01-01,213,0.085,0.085,0.0,0.154,105,1.467,1.855,83
2023-01-02,236,0.098,0.098,0.0,0.177,149,1.188,2.034,87
2023-01-03,274,0.247,0.247,0.0,0.449,188,2.388,3.65,123
2023-01-04,259,0.139,0.139,0.0,0.253,131,1.931,3.244,78
2023-01-05,243,0.197,0.195,0.002,0.355,161,2.205,3.817,93
2023-01-06,216,0.093,0.092,0.001,0.166,131,1.267,1.953,85
2023-01-07,190,0.073,0.073,0.0,0.132,96,1.375,1.859,71
2023-01-08,227,0.117,0.116,0.001,0.211,130,1.623,2.425,87
2023-01-09,299,0.216,0.215,0.0,0.392,236,1.661,2.925,134
2023-01-10,292,0.19,0.19,0.001,0.345,191,1.806,3.255,106
2023-01-11,285,0.16,0.158,0.002,0.287,222,1.293,2.412,119
2023-01-12,318,0.193,0.193,0.001,0.35,180,1.944,2.893,121
2023-01-13,223,0.152,0.152,0.0,0.276,153,1.804,2.845,97
2023-01-14,195,0.074,0.07,0.003,0.128,115,1.113,1.62,79
2023-01-15,192,0.08,0.079,0.001,0.143,73,1.959,2.698,53
2023-01-16,304,0.102,0.101,0.001,0.183,200,0.915,1.525,120
2023-01-17,340,0.249,0.246,0.003,0.448,249,1.799,2.967,151
2023-01-18,341,0.261,0.26,0.0,0.473,243,1.947,3.355,141
2023-01-19,290,0.225,0.225,0.0,0.409,190,2.153,3.858,106
2023-01-20,290,0.187,0.182,0.005,0.331,188,1.761,2.782,119
2023-01-21,237,0.207,0.204,0.003,0.37,138,2.681,4.512,82
2023-01-22,289,0.185,0.184,0.001,0.335,211,1.588,2.597,129
2023-01-23,344,0.333,0.328,0.005,0.596,227,2.626,4.288,139
2023-01-24,384,0.344,0.337,0.007,0.612,296,2.068,3.363,182
2023-01-25,463,0.318,0.307,0.011,0.558,349,1.599,2.315,241
2023-01-26,283,0.216,0.215,0.001,0.391,188,2.08,3.231,121
2023-01-27,253,0.189,0.188,0.001,0.342,160,2.138,3.386,101
2023-01-28,251,0.148,0.148,0.0,0.269,138,1.949,2.745,98
2023-01-29,276,0.295,0.291,0.005,0.528,210,2.514,3.745,141
2023-01-30,346,0.362,0.36,0.002,0.654,248,2.637,4.542,144
2023-01-31,369,0.349,0.346,0.003,0.629,336,1.872,3.242,194
2023-02-01,339,0.345,0.343,0.001,0.624,258,2.419,4.132,151
2023-02-02,342,0.274,0.271,0.003,0.493,282,1.748,3.006,164
2023-02-03,306,0.234,0.228,0.006,0.415,204,2.034,3.547,117
2023-02-04,281,0.241,0.241,0.0,0.438,199,2.201,3.476,126
2023-02-05,300,0.227,0.226,0.001,0.412,204,2.02,3.27,126
2023-02-06,380,0.402,0.4,0.003,0.727,317,2.293,3.767,193
2023-02-07,382,0.396,0.391,0.005,0.711,261,2.724,5.267,135
2023-02-08,350,0.253,0.235,0.018,0.427,259,1.649,2.686,159
2023-02-09,346,0.486,0.485,0.001,0.882,296,2.98,5.411,163
2023-02-10,308,0.355,0.348,0.007,0.633,237,2.671,4.277,148
